stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.63,0,0,1.02,0,0,11.23
3dpf,0,0,0,0.31,0.35,0,0
5dpf,0,0,2.8,1.63,0.48,0.59,3.1
10dpf,0,0.71,0,0.76,0,0,0
