stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.53,0,1.41,0,2.48,0,0,0,0.54
3dpf,71.59,4.46,0.3,0,7.08,0.34,0,0,7.16
5dpf,4.18,9.87,4.03,0.77,4.61,0,0.6,1.22,103.97
10dpf,37.93,5.56,1.92,0,6.1,0,0,0.84,20.02
