stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.49,0,1.71,1.08,1.5,0.67,1.07,1.15
3dpf,4.14,0,0,0,1.63,0,0,0
5dpf,0.6,0.63,0,0,1.14,0,0.29,0.31
10dpf,2.61,0,0,0,0,0,0,0
