stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.5,0,0,1.11
3dpf,2.27,1.25,0,0.68
5dpf,1.11,5.82,0.29,2.47
10dpf,1.87,1.25,0,0
