stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.59,0,1.3,0.59,4.89,0,0,0,7.22
3dpf,8.66,0,0.67,0,1.78,0,0,0,0
5dpf,1.85,1.75,1.66,1.17,17.53,1.3,0.36,0.32,14.73
10dpf,13.87,0,0,0,11.18,0.67,0,1.47,2.5
