stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.38,0,0,0,0,0,0,0,18.61,0
12hpf,1.78,3.87,0,0,0,1.85,0,0,4.45,1.9
14hpf,12.34,0,0,0,0,0,0,0,0,2.37
16hpf,19.78,3.6,0,0,0,0,0,0,9.34,3.68
19hpf,15.6,0,1.52,0,1.54,1.54,0,0,0,3.26
24hpf,10.68,0,0,1.81,3.49,2.69,1.09,0,6.07,3.95
2dpf,144.91,1.35,5.09,28.87,44.37,124.31,9.4,3.75,47.26,87.64
3dpf,378.68,7.83,6.25,9.29,4.99,148.03,5.61,0,5.8,33.52
5dpf,114.64,16.19,29.74,50.81,24.85,333.55,31.97,9.28,51.44,229.43
10dpf,351.64,8.61,19.57,34.15,7.51,197.98,14.46,1.15,39.49,30.93
