stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,24.41,0,1,0,2.46,0.49,0,0
3dpf,46.94,2.14,0,0,0.38,2.18,0,0
5dpf,3.04,0.95,0,1.13,2.65,4.45,0,0.46
10dpf,39.5,0,0,0,0.82,1.31,0.41,0
