stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,4.52,0,0.8,0.31,0
5dpf,1.02,1.25,4.81,0,1.37
10dpf,2.46,1.01,0,0,0
