stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,9.84,0,0,0,0,0
19hpf,22.61,0,0,0,0,0
24hpf,73.14,3.06,0,1.76,10.43,0
2dpf,1.15,0,0,0,0,0
3dpf,10.33,0,0,0,0,0
5dpf,1.26,0,0.3,1.75,0,1.13
10dpf,48.17,0,0,0.58,0,0
