stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.84,0,0,1.18,0,0
3dpf,0.36,0,0,14.3,0,0
5dpf,0.65,0.5,0,11.44,0,1.22
10dpf,4.23,0,9.16,8.81,0.56,0
