stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.23,0,0,2.25,1.38,3.77,0.74,0
3dpf,6.14,0.52,0,0.39,3.08,0.68,0,0
5dpf,3.77,0.82,0,1.52,14.52,13.68,0.68,0.71
10dpf,37.02,0,1.23,0,4.69,3.66,0,0
