stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,4.09,0,0,0,0,0
16hpf,0,2.66,0,0,0,0
19hpf,0,4.87,0,0,0,0
2dpf,20.98,10.38,2.63,2.72,0.6,23.84
3dpf,23.81,3.63,0.29,0.63,0,1.32
5dpf,44.51,4.26,0,3.33,0.69,6.41
10dpf,19.53,2.81,0,0.42,0,3.45
