stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.42,0,1.12,11.73,0.59,5.76,0,1.24
3dpf,2.9,0,5.25,2.31,0,1.49,0,0
5dpf,2.2,1.18,30.49,6.4,0.64,3.13,1,4.48
10dpf,0,0,26.37,46.78,0,0,0,0
