stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.84,0,0,3.31,0.72,122.04
3dpf,0.43,0,0,0,0.34,3.19
5dpf,0,1.08,0.96,0.57,0,13.34
10dpf,1.22,0.39,0,0.46,0,4.88
