stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.06,0,0,0,0,0,0,0,0,0
12hpf,5.48,0,0,1.95,3.84,0,0,3.08,0,4.36
14hpf,5.14,0,2.57,0,0,0,0,0,0,2.48
16hpf,6.11,1.71,0,3.72,1.84,3,0,0,6.94,9.72
19hpf,6.48,0,0,0,0,1.62,0,1.6,0,3.81
24hpf,12.3,0,4.68,17.71,5.82,2.52,0.87,0,3.54,8.41
2dpf,141.67,3.17,29.52,82.09,71.82,127.64,30.78,2.41,38.31,99.76
3dpf,182.25,11,25.47,17.22,11.91,111.47,5.21,0.53,10.64,20.2
5dpf,105.15,11.52,82.79,88.38,24.27,252.86,16.61,13.64,40.95,138.74
10dpf,261.54,12.45,41.45,49.63,16.42,161.53,13.99,0.4,19.33,29.09
