stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.62,0,0,0.74,2.97,4.95,0.81,0.51
3dpf,0.94,0,0,0,0,3.05,0,1.48
5dpf,0,0,0.48,0.47,0,1.15,0.87,3.71
10dpf,4.13,1.44,0,0,0,1.21,0,0.39
