stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,5.98
24hpf,0,0,0,0,0,0,3.85
2dpf,0.49,0,1.69,1.88,0,0,37.36
3dpf,1.29,0,1.97,22.26,0,0.73,10.22
5dpf,0,0.91,0.46,22.8,0.5,0.66,64.89
10dpf,0,0,0,10.36,0.38,0,15.68
