stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0.91
2dpf,0,0,0,0.5,1.99
3dpf,0.92,0.64,0,0,0.67
5dpf,0.29,0,0.29,0,3.1
10dpf,0.59,0,1.66,0,0
