stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2949.41,45.83,10.64,0,491.06,30.09,0,87.33,800.59,856.28
12hpf,2587.19,62.4,2.06,32.34,485.45,80.49,2.41,139.72,658.54,630.15
14hpf,1119.64,14.03,26.71,71.11,176.89,121.29,16.06,18.55,310.93,229.8
16hpf,623.35,15.76,27.89,34.01,128.01,69.19,6.16,26.94,217.45,188.66
19hpf,1337.87,3.11,0,12.23,75.83,41.9,14.03,5.67,66.81,130.41
24hpf,587.91,10.81,5.37,5.76,77.22,45.84,14.08,1.15,85.38,52.94
2dpf,861.74,17.88,45.23,52.11,232.57,458.23,51.44,9.46,151.54,189.51
3dpf,1123.57,13.37,10.41,11.15,15.13,204.72,9.94,0,16.05,36.55
5dpf,151.45,10.17,42.4,59.28,27.2,399.08,35.36,14.35,82.03,235.33
10dpf,323.54,18.03,27.38,21.06,16.98,181.28,16.69,0.4,23.98,43.83
