stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.52,0,0,0,0.64,0,1.88,0,2.93
3dpf,2.67,0.5,0,0,0,3.51,0,0,0.44
5dpf,2.53,2.85,16.59,0.51,1.95,4.26,0.3,0.65,17.13
10dpf,1.41,0,0,0,0,0,0,0,0
