stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,4.7,0,0,0.43,0.31,0.41,0
5dpf,0.62,0,0,0,0,0,0.99
10dpf,5.99,0.53,0.84,0,0,0.82,0
