stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.67,0.52,1.12,0,0.5,0.72,0,3.23,2.14
3dpf,4,0,0,0,0,2.46,0,0,0
5dpf,1.31,1.93,0,0.92,0,3.61,0.77,0.33,14.1
10dpf,2.49,0,0,0,0,0,0,0,0
