stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.48,1.94,0.48,0,0
3dpf,3.39,0,0.94,0,0
5dpf,0,0,1.57,1.52,3.07
10dpf,1.56,0,0.51,0,1.52
