stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,22.56,0,11.53,15.75,32.47,3.26,1.98,25.26,27.18
3dpf,4.79,0,0.95,0.89,11.64,0.75,0,0,0
5dpf,3.92,2.45,3.62,1.12,10.96,3.02,0,2.74,9.23
10dpf,13.99,0.48,0.6,0,14.48,1.11,0,3.1,2.33
