stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,2.92
2dpf,2.63,0,0,1.2,1.37,0,2.36,4.35
3dpf,4.58,1.08,0.3,0.97,1.55,0,0,6.5
5dpf,2.41,0,0.31,0.81,3.61,0,0,28.36
10dpf,3.77,0,0.39,0,2.37,0.47,0,24.73
