stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.99,0,1.31,1.59,0,0,0,0.85,0
3dpf,1.97,0,0.39,0,3.76,0,0,0,1.87
5dpf,2.87,6.1,3.16,0,3.96,0.5,0.76,0.96,10.48
10dpf,6.88,5.11,0.92,0.6,2.38,0,0,0,4.58
