stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,36.93,0,0,0,9.73,0,0,9.4,10.08,28
12hpf,65.46,7.68,0,1.98,8.11,5.67,0,3.66,55.93,35.57
14hpf,20.5,0,5.03,2.56,8.67,2.3,0,0,47.52,10.53
16hpf,183.04,18.04,26.84,16.34,71.03,36.97,5.75,6.66,136.13,83.88
19hpf,125.17,1.69,3.37,1.7,14.43,9.19,3.17,1.71,24.94,21.55
24hpf,101.19,0.94,19.8,4.51,50.15,24.74,7.52,0,53.6,21.15
2dpf,259.33,15.5,21.8,24.71,76.02,139.78,23.66,2.67,63.78,50.05
3dpf,437.43,13.04,8.83,14.67,17.05,163.62,13.66,0,15.28,27.52
5dpf,143.33,16.25,47.71,45.3,29.93,446.8,27.71,14.44,78.31,268.89
10dpf,429.15,34.98,37.78,50.37,23.02,411.46,19.85,0,83.83,57.78
