stage,central_nervous_system,endoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.37,0,6.37,0,0,0
3dpf,4.04,0,0,0,0,0.33
5dpf,1.24,0,2.3,0,0,0
10dpf,2.79,0.57,2.14,1.04,0.6,0
