stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.75,0,0,0,0,0,0,0,20.93,0
12hpf,61.49,0,0,0,11.66,0,0,2.21,8.23,14.61
14hpf,53.92,0,2.84,0,0,0,0,0,5,0
16hpf,12.55,3.53,0,2.28,10.73,0,0,1.63,9.43,1.67
19hpf,11.73,0,0,0,0,0,0,0,0,1.82
24hpf,24.91,0.82,3.57,0.93,3.02,1.64,0,0,2.99,3.29
2dpf,128.43,3,10.78,11.99,43.3,22.41,9.87,0,22.03,8.75
3dpf,96.03,1.49,1.68,1.33,2.48,18.4,1.01,0,1.54,2.57
5dpf,23.87,1.62,12.56,4.34,10.74,28.49,1.65,0,4.29,10.41
10dpf,23.3,0.65,7.77,1.24,1.01,4.93,0,0,0.72,2.47
