stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.42,0,0,0,0,0,0,0
2dpf,2.09,0,0,0,0.69,0,0,0
3dpf,6.18,0,0,0,0,0,1.5,1.06
5dpf,1.02,1.09,0,0,0,0.45,0,1.57
10dpf,25.13,1.91,0.51,0.4,0,0.8,0,0
