stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,2.1
24hpf,0,0,11.19,0,0,0,0,0,0.95
2dpf,3.99,0,11.89,0,1.2,5.04,1.45,1.52,13.98
3dpf,21.92,0.98,45.52,0.41,0.32,5.3,0,0,3.95
5dpf,4.89,3.44,137.78,3.75,0,18.31,0.87,2.68,46.49
10dpf,14.12,3.13,129.26,2.68,0.43,2.94,0,0.52,24.41
