stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,18.63,0,7.06,1.13,0.48,0,0.91,0.48
3dpf,5.49,0,0,0,0,0,0,0
5dpf,16.09,0.44,0.62,0,2.57,0.55,0,0.29
10dpf,5.04,0,0.67,0.61,1.35,0,0,0
