stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.63,0,0,0,0,0,0,0,1.79,0
19hpf,1.57,0,0,0,0,0,0,0,0,0
24hpf,3.54,0,0,0,0,0.83,0,0,0.91,0
2dpf,69.3,7.57,3.45,6.4,13.66,41.31,5.21,0,15.88,21.45
3dpf,148.54,4.99,1.44,1.01,1.54,25.01,0.47,0,3.63,6.56
5dpf,34.62,4.87,4.02,8.15,6.09,79.05,5.07,1.95,7.49,55.47
10dpf,115.3,7.35,13.6,5.5,6.31,84.88,5.42,0,12.28,13.14
