stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,2.09
2dpf,6.61,0,0,3.99,12.56,1.91,11.33,0.66,16.06
3dpf,6.97,0,0,0.39,58.3,2.62,0,1.57,3.98
5dpf,8.71,0,1.56,4.23,73.1,9.58,7.27,6.61,22.91
10dpf,25.97,1.57,0.86,0,91.78,2.98,0,13.97,5.5
