stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.53,0.66,0
3dpf,0.88,0,0,1.01,0.32
5dpf,0.29,0.91,0,2.72,1.77
10dpf,0,0,0,0.44,0
