stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,2.74,1.87,2.25,3.84,1.53,0.61,0.66
3dpf,1.22,0,0,0,0,0,0,1.09
5dpf,1.38,0.64,0,0,1.16,0,0.49,3.86
10dpf,4.35,0.92,0,0,1.24,0,0,0
