stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.7,0,2.01,0,0,0
3dpf,0.49,0,0,0.69,0,0
5dpf,0,0.34,0,1.75,0.84,1.67
10dpf,6.01,0,0,1.13,1.14,0
