stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.09,0,3.34,4.46,29.93,2.2,0.9
3dpf,1.14,0,0,0.35,10.16,0,0
5dpf,0.84,0,0,1.42,12.61,0,1.47
10dpf,1.48,0.4,0,0,4.86,0,0
