stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,2.75,0,0,0,0,0
2dpf,1.27,0.73,2.87,0.9,0.48,2.96,1.48,0
3dpf,6.09,0,0.73,9.95,0,0.84,0,1.11
5dpf,14.8,0,14.41,1.82,0,1.92,0.72,1.53
10dpf,7.19,0.41,51.08,6.13,0.4,2.8,0,0
