stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.31,0,0,1.46,0,0,0.89
3dpf,1.22,0.62,0,0,0.6,0.32,0
5dpf,0.31,1.99,0.49,0,2.31,0,0.86
10dpf,0,2.16,0,0,1.99,0,0
