stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.67,0.51,1.44,4.83,0,0,0
3dpf,16.68,0,0,1.49,0,0.35,0
5dpf,5.48,0.3,0,6.03,0.59,0.53,0.41
10dpf,21.72,0.41,0,0,0,0,0
