stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,711.35,51.86,41.56,0,271.27,0,0,62.18,151.15,360.14
12hpf,108.6,41.72,2.14,26.35,44.87,11.74,0,20.32,62.97,167.04
14hpf,112.51,25.77,18.11,34.69,109.72,24.42,0,12.39,60.53,679.81
16hpf,70.04,13.58,9.43,30.3,118.08,28.67,15.78,14.3,67.55,235.03
19hpf,129.1,2.04,5.01,12.68,87.93,39.74,12.38,7.42,20.26,408.92
24hpf,91.21,8.02,30.11,45.39,114,49.7,16.35,9.09,66.78,124.07
2dpf,777.87,15.16,80.83,161.58,426.9,837.19,92.87,14.48,291.88,797.04
3dpf,1604.23,22.62,63.95,63.91,178.72,1469.83,57.96,0.63,126.81,366.47
5dpf,533.9,67.66,378.2,385.36,242.75,2560.08,172.8,71.97,406.11,2021.01
10dpf,3063.08,73.85,249.5,190.48,137.93,1776.79,104.13,1.81,277.34,428.1
