stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,8.68,0,0,0,0,0,0,0
2dpf,4.37,0,0.85,2.42,6.7,1.96,0,0
3dpf,137.06,0.82,0,0,6.1,0,0,1.09
5dpf,23.75,1.06,0.98,2.7,20.26,0.94,4.38,0.97
10dpf,117.17,0,1.76,1.12,3.62,0,0,0
