stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.01,0,0,0,0,0,0,0,2.12
24hpf,2.68,0,0,0,0,0,0,0,43.45
2dpf,8.38,0,0.79,0.54,1.4,0.66,0.6,3.48,20.47
3dpf,2.04,1.06,0,0,0,0,0,1.21,3.75
5dpf,0.91,0,22.83,3.09,4.81,0,0,1.73,31.13
10dpf,0.41,0.88,44.31,0.89,2.23,0,0,0,6.36
