stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.09,0,0,0,1.29,0,0,0
3dpf,10.32,0.32,0.58,0,5.65,0,2.69,0.6
5dpf,0.68,0,0,0.7,6.6,0,1.03,1.07
10dpf,6.55,0,0,0,8.93,1.33,0,0.88
