stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,8.48
24hpf,5.03,0,0,0,0,0,0
2dpf,1.95,1.58,27.26,1.47,1.67,0,3.08
3dpf,16.9,2,19.35,3.11,3.97,0,7.03
5dpf,0,12.52,89.56,7.07,10.59,0.74,34.66
10dpf,46.69,3.3,34.45,8.79,3.3,0,43.41
