stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.31,0,0,0,0,2.6,0,0,2.32
16hpf,16.39,0,0,0,3.85,0,2.31,6.52,9.31
2dpf,18.6,0,0,2,3.12,4.68,2.68,2.41,17.91
3dpf,33.99,0.32,0.3,0.63,0.44,2.24,0,0,3.39
10dpf,17.98,0.42,2.21,1.01,0,1.86,0,0.82,6.41
