stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.92,0
24hpf,0,0,0,0,0,0,0,0.83,0
2dpf,7.72,0,0,0.6,9.37,0,0,4.15,3
3dpf,8.9,0,0.72,0,4.74,0,0,0.68,0
5dpf,5.54,0,0.96,0,6.24,0,0.35,2.19,1.26
10dpf,17.56,0.66,1.57,0.77,14.02,0.41,0,0.82,0.56
