stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.34,0,0,0,5.77,30.08,0.67,1.16
3dpf,41.02,0,0,0,2.52,0,0,0.59
5dpf,0,0,0.82,0.41,0.44,4.51,0,0
10dpf,23.43,0.96,0.89,0,5.01,7.7,0,0
