stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0,17.12
14hpf,0,0,0,0,0,0,0,0,185.71
16hpf,0,1.66,0,0,0,0,0,0,5.47
19hpf,0,0,0,0,0,0,0,0,62.18
24hpf,0.93,2,0,0.93,0,0,0,0,10.75
2dpf,25.55,0,1.57,11.62,4.9,2.01,4.33,1.85,417.83
3dpf,21.1,40.28,0,10.31,0.37,6.14,0.66,0.98,154.82
5dpf,16.17,23.86,2.37,32.42,1.98,14.81,2.5,6,385.56
10dpf,25.13,23.29,2.22,38.83,0,11.52,3.2,1.11,154.06
