stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,3.34,0
16hpf,0,0,0,0,1.77,0
19hpf,0,0,1.62,0,0,0
24hpf,0,0,0,0,3.41,0
2dpf,1.3,0,0.64,0,0.72,0
3dpf,0,0,0,0,1.03,0.32
5dpf,0,0.63,0,0,4.6,0
10dpf,0.88,0,0,0.58,0,0.95
