stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,2.32,0,0.67,0.35,0,0
5dpf,0.67,0.32,2.82,0,1.2,0.58
10dpf,2.18,0,0,0,0.5,0
