stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1021.35,0,20.78,0,148.36,30.02,0,21.32,228.21,136.37
12hpf,1290.97,11.51,23.28,11.57,236.94,43.32,5.83,9.96,220.56,186.15
14hpf,908.61,16.75,50.04,9.78,126.52,10.3,4.59,5.54,123.92,112.5
16hpf,1281.19,56.36,52.81,30.53,279.56,101.84,17.19,23.27,266.5,199.16
19hpf,3411.49,13.82,17.82,16.54,253.22,107,15.27,0,51.84,259.11
24hpf,2224.29,19.03,249.01,50.18,475.74,194.72,37.37,3.44,145.44,160.29
2dpf,744.2,23.94,49.61,122.1,583.49,515.26,68.44,3.65,215.52,233.05
3dpf,1241.14,19.9,15.83,27.76,37.8,337.44,12.35,0,38.97,46.53
5dpf,209.89,17.28,103.98,62.62,86.59,618.91,43.93,16.7,109.12,259.37
10dpf,684.79,17.04,56.24,42.5,22.24,282.14,15.78,0.71,30.47,46.39
