stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,185.95,0,0,0,35,0,0,8.62,80.18,8.59
12hpf,218.64,8.48,12.67,11.02,54.89,15.47,0,10.21,97.18,77.46
14hpf,72.4,0,5.1,15.7,11.55,15.46,0,0,30.79,20.22
16hpf,110.61,1.89,13.81,11.25,21.43,10.84,3.35,2.26,53.34,31.09
19hpf,112.2,0,3.51,9.16,6.74,6.84,0,0,12.08,15.19
24hpf,156.04,3.16,6.3,9.33,27.61,11.76,3.7,0.9,18.44,9.07
2dpf,387.96,4.4,26.97,31.7,180.76,235.86,43.82,1.82,86.96,69.39
3dpf,413.09,9.76,5.23,7.25,10.49,135.89,7.81,0,8.5,15.86
5dpf,81.49,6.83,32.39,31.7,27.27,257.27,19.57,10.06,45.13,105.66
10dpf,189.91,17.06,32.75,23.39,13.97,165.76,11.48,0,28.21,19.05
