stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.39,0,0,0,0
2dpf,8.22,0,7.04,6.36,14.69,1.69,0
3dpf,5.38,0.52,0.98,5.24,0,0,0.29
5dpf,0,0,0,4.79,4.11,0,0.55
10dpf,2.45,0.58,12.62,1.6,13.86,0,0
