stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,32.17
19hpf,0,0,0,0,0,0,0,17.73
24hpf,1.4,0,0,0,0,0,0,0
2dpf,1.35,0,0,0.96,0,0,3.15,286.88
3dpf,4.59,0,0,0.42,0.43,0,0,51.78
5dpf,1.02,0,1.16,0,3.54,1.38,0.85,311.65
10dpf,2.45,1.13,0,0,4.68,0,0,118.57
