stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.87,4.21,0,0,5.74,1.92,0,3.75,0,30.36
14hpf,6.13,3.34,0,0,0,0,0,0,0,8.27
16hpf,2.5,7.99,0,0,3.52,0,0,3.48,3.52,22
19hpf,1.5,0,0,0,0,0,0,0,0,6.82
24hpf,2.78,2.26,0.88,4.73,1.82,0,0,0,3.49,5.26
2dpf,91.35,1.74,1.08,9.56,42.51,92.71,8.69,2.52,33.7,38.33
3dpf,55.66,2.21,2.58,4.95,7.22,66.59,2.04,0,3.67,5.09
5dpf,56.27,5.86,12.97,32.64,18.65,176.57,13.68,4.61,20.46,93.93
10dpf,86.06,5.22,8.19,10.77,11.33,74.48,3.99,0.57,9.83,13.38
