stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.29,0,0,0.88,0.54,5.17,0.85,1
3dpf,11.49,0,0,0,0.95,3.94,0.39,1.26
5dpf,3.33,0.8,0.59,0.34,0.44,2.04,0.54,3.05
10dpf,18.64,0,0.47,1.63,0,4.07,0.84,1.34
