stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,5.36,0,0,0,0,0
2dpf,0,3.23,57.01,1.26,0,0.66,0,0
3dpf,1.19,0,15.22,0,7.55,0,0,0
5dpf,0.59,13.67,58.29,1.76,9.82,0,0.54,1.41
10dpf,1.15,18.73,52.72,0.57,5.95,0,0,1.55
