stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.85,0,0,0,0,19.71
3dpf,4.18,0.6,0.34,0,0,19.21
5dpf,13.14,0.31,0,2.54,2.36,108.22
10dpf,6.29,0,1.29,0,0,98.98
