stage,central_nervous_system,endoderm,mesenchyme,periderm
19hpf,0,0,0,3.17
24hpf,0.88,0,0,69.18
2dpf,0,0,0,1.57
3dpf,0,1.39,0,10.95
5dpf,2.72,0,4.76,27.83
10dpf,0,0,0,23.21
