stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,3.28,3.55,0,0,1.22,0
3dpf,22.15,0.36,0.6,3.07,9.44,0,0,1.27,0
5dpf,1.26,0,2.06,1.02,25.14,0.43,0.29,1.61,1.68
10dpf,25.18,0,3.25,1.27,9.07,0,0,0.52,0
