stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.38,0,0.57,0,2.77,0,0.79,2.06,3.5
3dpf,119.47,0,0,0,0.61,0,0,0.29,1.45
5dpf,7.92,0,1.21,1.56,5.53,9.96,0,0.85,13.59
10dpf,76.89,1.13,1.16,0,2.18,3.93,0,0.69,0
