stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,3.83,6.57,0,0.5,0
3dpf,8.48,0,0,0.33,1.15,0.78,0,0.41,0.33
5dpf,3.51,1.38,0.4,2.57,1.03,7.62,0.72,0.92,3.44
10dpf,3.29,0,0,0,0.41,0.37,0,0,0
